user_id,record_date,record_year,record_month,record_month_name,age,age_group,gender,education_level,employment_status,job_title,region,monthly_income_usd,annual_income_usd,monthly_expenses_usd,annual_expenses_usd,monthly_surplus_usd,expense_to_income_ratio,savings_usd,savings_rate,savings_to_income_ratio,emergency_fund_months,has_loan,loan_type,loan_amount_usd,loan_term_months,monthly_emi_usd,emi_to_income_ratio,loan_interest_rate_pct,debt_to_income_ratio,credit_score,income_group,financial_health_category
U26567,2024-01-13,2024,1,January,60,55-64,Female,Master,Self-employed,Accountant,North America,2652.04,31824.48,907.63,10891.56,1744.41,0.34,66550.37,0.66,2.09,73.32,No,None,0.0,0,0.0,0.0,0.0,0.0,469,Lower-Middle,Healthy
U26568,2025-03-18,2025,3,March,55,55-64,Male,Master,Unemployed,Student,Europe,3149.95,37799.4,2176.69,26120.28,973.26,0.69,215417.82,0.31,5.7,98.97,No,None,0.0,0,0.0,0.0,0.0,0.0,763,Lower-Middle,Moderate
U26569,2023-06-11,2023,6,June,67,65+,Female,Bachelor,Employed,Doctor,Europe,500.0,6000.0,152.29,1827.48,347.71,0.3,5882.19,0.7,0.98,38.62,No,None,0.0,0,0.0,0.0,0.0,0.0,431,Low,Healthy
U26570,2023-09-07,2023,9,September,19,18-24,Female,Bachelor,Employed,Engineer,Other,3543.25,42519.0,2452.14,29425.68,1091.11,0.69,171637.17,0.31,4.04,69.99,No,None,0.0,0,0.0,0.0,0.0,0.0,732,Lower-Middle,Moderate
U26571,2021-09-23,2021,9,September,59,55-64,Male,Master,Employed,Driver,Other,4925.94,59111.28,2201.14,26413.68,-6488.99,0.45,98932.13,-1.32,1.67,44.95,Yes,Home,189210.53,24,9213.79,1.87,15.44,1.87,797,Middle,Needs Attention
U26572,2021-11-21,2021,11,November,68,65+,Female,High School,Employed,Doctor,North America,5646.75,67761.0,3157.62,37891.44,-44.41,0.56,54935.45,-0.01,0.81,17.4,Yes,Business,197868.77,180,2533.54,0.45,13.23,0.45,711,Middle,Needs Attention
U26573,2024-08-18,2024,8,August,59,55-64,Female,Bachelor,Employed,Manager,North America,5303.6,63643.2,3940.36,47284.32,1363.24,0.74,409464.94,0.26,6.43,103.92,No,None,0.0,0,0.0,0.0,0.0,0.0,674,Middle,Needs Attention
U26574,2024-09-06,2024,9,September,65,65+,Female,Master,Self-employed,Student,Asia,3936.88,47242.56,1253.41,15040.92,2683.47,0.32,24742.68,0.68,0.52,19.74,No,None,0.0,0,0.0,0.0,0.0,0.0,675,Lower-Middle,Healthy
U26575,2023-01-01,2023,1,January,44,35-44,Female,Master,Self-employed,Unemployed,Europe,6138.71,73664.52,3209.32,38511.84,-5506.18,0.52,123502.19,-0.9,1.68,38.48,Yes,Car,395019.93,300,8435.57,1.37,25.58,1.37,693,Upper-Middle,Needs Attention
U26576,2025-07-21,2025,7,July,50,45-54,Female,High School,Employed,Student,Other,3725.82,44709.84,3149.31,37791.72,576.51,0.85,100830.06,0.15,2.26,32.02,No,None,0.0,0,0.0,0.0,0.0,0.0,446,Lower-Middle,Needs Attention
U26577,2021-09-12,2021,9,September,55,55-64,Male,Other,Student,Salesperson,Africa,5181.04,62172.48,2000.65,24007.8,3180.39,0.39,81360.74,0.61,1.31,40.67,No,None,0.0,0,0.0,0.0,0.0,0.0,454,Middle,Healthy
U26578,2022-04-07,2022,4,April,19,18-24,Male,Bachelor,Self-employed,Driver,Europe,1843.71,22124.52,675.68,8108.16,-5946.66,0.37,144240.69,-3.23,6.52,213.47,Yes,Education,411013.28,120,7114.69,3.86,16.89,3.86,428,Low,Needs Attention
U26579,2025-01-10,2025,1,January,68,65+,Female,Bachelor,Employed,Salesperson,Asia,1513.66,18163.92,1267.42,15209.04,-61.17,0.84,52495.94,-0.04,2.89,41.42,Yes,Car,14887.19,120,307.41,0.2,21.97,0.2,803,Low,Needs Attention
U26580,2022-04-29,2022,4,April,19,18-24,Male,Bachelor,Employed,Manager,Europe,5409.75,64917.0,4366.56,52398.72,1043.19,0.81,590963.07,0.19,9.1,135.34,No,None,0.0,0,0.0,0.0,0.0,0.0,636,Middle,Needs Attention
U26581,2024-06-08,2024,6,June,38,35-44,Male,Other,Unemployed,Unemployed,Asia,575.47,6905.64,345.45,4145.4,-1731.65,0.6,12985.12,-3.01,1.88,37.59,Yes,Car,196974.4,120,1961.67,3.41,3.65,3.41,708,Low,Needs Attention
U26582,2025-01-14,2025,1,January,49,45-54,Female,Master,Employed,Accountant,Asia,3973.14,47677.68,1481.52,17778.24,-1769.63,0.37,367939.64,-0.45,7.72,248.35,Yes,Car,306385.52,360,4261.25,1.07,16.57,1.07,699,Lower-Middle,Needs Attention
U26583,2024-09-17,2024,9,September,33,25-34,Male,Bachelor,Employed,Driver,Europe,5130.63,61567.56,4241.94,50903.28,-4739.48,0.83,252962.4,-0.92,4.11,59.63,Yes,Business,372368.96,180,5628.17,1.1,16.61,1.1,763,Middle,Needs Attention
U26584,2024-02-14,2024,2,February,24,18-24,Female,Bachelor,Employed,Salesperson,Other,3826.93,45923.16,2538.24,30458.88,-6829.74,0.66,436693.28,-1.78,9.51,172.05,Yes,Education,198623.28,36,8118.43,2.12,27.09,2.12,823,Lower-Middle,Needs Attention
U26585,2023-02-17,2023,2,February,61,55-64,Female,Master,Employed,Student,Asia,2894.51,34734.12,1408.11,16897.32,-2542.09,0.49,137785.46,-0.88,3.97,97.85,Yes,Car,465895.56,300,4028.49,1.39,9.37,1.39,705,Lower-Middle,Needs Attention
U26586,2024-07-19,2024,7,July,50,45-54,Female,Bachelor,Employed,Doctor,Africa,4318.82,51825.84,2920.45,35045.4,1398.37,0.68,128725.47,0.32,2.48,44.08,No,None,0.0,0,0.0,0.0,0.0,0.0,670,Middle,Moderate
U26587,2025-03-31,2025,3,March,35,35-44,Female,Master,Student,Engineer,Europe,3886.21,46634.52,1839.73,22076.76,2046.48,0.47,136748.87,0.53,2.93,74.33,No,None,0.0,0,0.0,0.0,0.0,0.0,363,Lower-Middle,Healthy
U26588,2025-03-27,2025,3,March,26,25-34,Female,Bachelor,Self-employed,Engineer,Africa,5888.42,70661.04,3004.53,36054.36,341.62,0.51,439624.13,0.06,6.22,146.32,Yes,Business,117087.6,60,2542.27,0.43,10.94,0.43,510,Middle,Moderate
U26589,2022-03-15,2022,3,March,23,18-24,Other,Master,Self-employed,Engineer,Europe,2581.3,30975.6,1698.92,20387.04,882.38,0.66,206779.97,0.34,6.68,121.71,No,None,0.0,0,0.0,0.0,0.0,0.0,761,Lower-Middle,Moderate
U26590,2024-05-06,2024,5,May,43,35-44,Female,Master,Self-employed,Engineer,Asia,2170.69,26048.28,1582.09,18985.08,588.6,0.73,131002.11,0.27,5.03,82.8,No,None,0.0,0,0.0,0.0,0.0,0.0,844,Lower-Middle,Needs Attention
U26591,2021-09-11,2021,9,September,20,18-24,Male,Master,Employed,Driver,Africa,3955.2,47462.4,2901.65,34819.8,1053.55,0.73,292620.36,0.27,6.17,100.85,No,None,0.0,0,0.0,0.0,0.0,0.0,386,Lower-Middle,Needs Attention
U26592,2023-10-04,2023,10,October,21,18-24,Other,Bachelor,Employed,Engineer,North America,4077.09,48925.08,2073.88,24886.56,2003.21,0.51,155502.2,0.49,3.18,74.98,No,None,0.0,0,0.0,0.0,0.0,0.0,530,Middle,Moderate
U26593,2022-01-28,2022,1,January,33,25-34,Female,PhD,Self-employed,Doctor,Europe,990.79,11889.48,882.63,10591.56,108.16,0.89,61142.53,0.11,5.14,69.27,No,None,0.0,0,0.0,0.0,0.0,0.0,791,Low,Needs Attention
U26594,2022-05-22,2022,5,May,40,35-44,Male,High School,Employed,Accountant,North America,4233.57,50802.84,2926.5,35118.0,-4723.18,0.69,215970.15,-1.12,4.25,73.8,Yes,Home,340339.84,180,6030.25,1.42,20.21,1.42,768,Middle,Needs Attention
U26595,2022-09-03,2022,9,September,56,55-64,Male,Bachelor,Employed,Driver,Europe,7615.6,91387.2,2303.86,27646.32,4167.98,0.3,888329.62,0.55,9.72,385.58,Yes,Education,12074.67,12,1143.76,0.15,24.34,0.15,304,Upper-Middle,Healthy
U26596,2022-09-28,2022,9,September,31,25-34,Male,Bachelor,Unemployed,Accountant,Asia,5009.88,60118.56,3546.2,42554.4,1463.68,0.71,431224.6,0.29,7.17,121.6,No,None,0.0,0,0.0,0.0,0.0,0.0,677,Middle,Needs Attention
U26597,2025-05-07,2025,5,May,51,45-54,Female,Other,Self-employed,Accountant,Asia,4938.53,59262.36,1814.16,21769.92,3124.37,0.37,113111.99,0.63,1.91,62.35,No,None,0.0,0,0.0,0.0,0.0,0.0,849,Middle,Healthy
U26598,2022-09-16,2022,9,September,47,45-54,Male,Other,Employed,Unemployed,North America,766.57,9198.84,371.77,4461.24,-7010.04,0.48,67337.19,-9.14,7.32,181.13,Yes,Home,337126.28,240,7404.84,9.66,26.21,9.66,334,Low,Needs Attention
U26599,2025-01-25,2025,1,January,65,65+,Female,Master,Employed,Doctor,North America,500.0,6000.0,351.65,4219.8,148.35,0.7,936.37,0.3,0.16,2.66,No,None,0.0,0,0.0,0.0,0.0,0.0,477,Low,Needs Attention
U26600,2025-02-24,2025,2,February,29,25-34,Male,Bachelor,Employed,Accountant,Africa,3487.52,41850.24,1779.43,21353.16,1708.09,0.51,286593.56,0.49,6.85,161.06,No,None,0.0,0,0.0,0.0,0.0,0.0,766,Lower-Middle,Moderate
U26601,2021-12-01,2021,12,December,42,35-44,Female,Master,Self-employed,Student,Europe,2830.68,33968.16,1353.15,16237.8,1477.53,0.48,235098.76,0.52,6.92,173.74,No,None,0.0,0,0.0,0.0,0.0,0.0,670,Lower-Middle,Healthy
U26602,2024-08-14,2024,8,August,69,65+,Male,High School,Employed,Salesperson,Africa,2078.76,24945.12,1617.57,19410.84,-1018.35,0.78,231033.97,-0.49,9.26,142.83,Yes,Business,157734.32,360,1479.54,0.71,10.81,0.71,670,Lower-Middle,Needs Attention
U26603,2022-07-23,2022,7,July,49,45-54,Other,Bachelor,Employed,Driver,Asia,4599.23,55190.76,2445.43,29345.16,2153.8,0.53,278262.25,0.47,5.04,113.79,No,None,0.0,0,0.0,0.0,0.0,0.0,783,Middle,Moderate
U26604,2022-02-13,2022,2,February,58,55-64,Male,Master,Employed,Teacher,Other,1261.07,15132.84,764.04,9168.48,497.03,0.61,87114.51,0.39,5.76,114.02,No,None,0.0,0,0.0,0.0,0.0,0.0,636,Low,Moderate
U26605,2022-07-26,2022,7,July,51,45-54,Female,Master,Employed,Student,North America,657.47,7889.64,528.1,6337.2,129.37,0.8,49710.4,0.2,6.3,94.13,No,None,0.0,0,0.0,0.0,0.0,0.0,560,Low,Needs Attention
U26606,2023-10-06,2023,10,October,25,25-34,Female,Master,Employed,Engineer,North America,3357.12,40285.44,2600.7,31208.4,-6239.52,0.77,303485.77,-1.86,7.53,116.69,Yes,Business,292269.71,300,6995.94,2.08,28.7,2.08,528,Lower-Middle,Needs Attention
U26607,2023-09-06,2023,9,September,41,35-44,Female,Bachelor,Employed,Doctor,North America,4727.64,56731.68,3029.15,36349.8,-3490.27,0.64,301673.74,-0.74,5.32,99.59,Yes,Home,138081.19,36,5188.76,1.1,20.81,1.1,540,Middle,Needs Attention
U26608,2023-01-16,2023,1,January,18,18-24,Male,Master,Employed,Salesperson,Europe,4603.77,55245.24,2453.44,29441.28,-21794.84,0.53,250517.02,-4.73,4.53,102.11,Yes,Home,449749.22,24,23945.17,5.2,24.74,5.2,505,Middle,Needs Attention
U26609,2024-09-04,2024,9,September,21,18-24,Male,High School,Employed,Driver,Europe,3949.54,47394.48,3156.27,37875.24,793.27,0.8,157560.53,0.2,3.32,49.92,No,None,0.0,0,0.0,0.0,0.0,0.0,652,Lower-Middle,Needs Attention
U26610,2023-02-14,2023,2,February,48,45-54,Female,Bachelor,Employed,Engineer,North America,2181.21,26174.52,1219.78,14637.36,961.43,0.56,239710.99,0.44,9.16,196.52,No,None,0.0,0,0.0,0.0,0.0,0.0,717,Lower-Middle,Moderate
U26611,2025-04-12,2025,4,April,23,18-24,Female,Bachelor,Employed,Student,Europe,899.53,10794.36,608.01,7296.12,-61.57,0.68,75700.87,-0.07,7.01,124.51,Yes,Education,62363.13,240,353.09,0.39,3.23,0.39,341,Low,Needs Attention
U26612,2021-11-02,2021,11,November,48,45-54,Female,Master,Self-employed,Accountant,Asia,2474.81,29697.72,803.52,9642.24,-5195.56,0.32,156821.01,-2.1,5.28,195.17,Yes,Car,186867.72,36,6866.85,2.77,19.18,2.77,481,Lower-Middle,Needs Attention
U26613,2023-09-30,2023,9,September,44,35-44,Female,Master,Employed,Engineer,Asia,5781.9,69382.8,4462.84,53554.08,1319.06,0.77,166471.35,0.23,2.4,37.3,No,None,0.0,0,0.0,0.0,0.0,0.0,305,Middle,Needs Attention
U26614,2024-07-24,2024,7,July,50,45-54,Male,Bachelor,Unemployed,Accountant,Asia,500.0,6000.0,269.71,3236.52,230.29,0.54,57134.28,0.46,9.52,211.84,No,None,0.0,0,0.0,0.0,0.0,0.0,396,Low,Moderate
U26615,2022-04-26,2022,4,April,59,55-64,Female,Bachelor,Employed,Manager,Other,5244.26,62931.12,3057.46,36689.52,-28841.61,0.58,334927.18,-5.5,5.32,109.54,Yes,Car,342500.84,12,31028.41,5.92,15.71,5.92,481,Middle,Needs Attention
U26616,2022-03-27,2022,3,March,33,25-34,Male,Bachelor,Self-employed,Salesperson,Asia,5383.1,64597.2,2911.85,34942.2,2471.25,0.54,422084.05,0.46,6.53,144.95,No,None,0.0,0,0.0,0.0,0.0,0.0,590,Middle,Moderate
U26617,2022-09-29,2022,9,September,44,35-44,Female,Master,Unemployed,Student,Other,2715.21,32582.52,1786.7,21440.4,-2671.7,0.66,238241.47,-0.98,7.31,133.34,Yes,Education,292291.33,360,3600.21,1.33,14.59,1.33,504,Lower-Middle,Needs Attention
U26618,2024-05-13,2024,5,May,45,45-54,Female,Bachelor,Unemployed,Accountant,Africa,3768.31,45219.72,2131.25,25575.0,1637.06,0.57,234493.24,0.43,5.19,110.03,No,None,0.0,0,0.0,0.0,0.0,0.0,780,Lower-Middle,Moderate
U26619,2021-12-13,2021,12,December,67,65+,Female,High School,Employed,Driver,Asia,4015.8,48189.6,1784.32,21411.84,2231.48,0.44,356854.19,0.56,7.41,199.99,No,None,0.0,0,0.0,0.0,0.0,0.0,353,Middle,Healthy
U26620,2024-07-11,2024,7,July,32,25-34,Female,Bachelor,Student,Doctor,Europe,4048.38,48580.56,2194.7,26336.4,1853.68,0.54,198138.26,0.46,4.08,90.28,No,None,0.0,0,0.0,0.0,0.0,0.0,747,Middle,Moderate
U26621,2021-11-26,2021,11,November,23,18-24,Male,High School,Self-employed,Salesperson,Other,3657.35,43888.2,2770.31,33243.72,887.04,0.76,98105.27,0.24,2.24,35.41,No,None,0.0,0,0.0,0.0,0.0,0.0,300,Lower-Middle,Needs Attention
U26622,2024-10-18,2024,10,October,19,18-24,Male,Bachelor,Employed,Doctor,Asia,4004.67,48056.04,3083.19,36998.28,921.48,0.77,172023.9,0.23,3.58,55.79,No,None,0.0,0,0.0,0.0,0.0,0.0,538,Middle,Needs Attention
U26623,2022-01-20,2022,1,January,36,35-44,Male,Bachelor,Employed,Doctor,Africa,2877.67,34532.04,1966.59,23599.08,-1143.19,0.68,265808.32,-0.4,7.7,135.16,Yes,Education,144717.8,180,2054.27,0.71,15.29,0.71,456,Lower-Middle,Needs Attention
U26624,2024-02-15,2024,2,February,22,18-24,Male,Bachelor,Employed,Accountant,Europe,5888.95,70667.4,2929.84,35158.08,2959.11,0.5,196581.25,0.5,2.78,67.1,No,None,0.0,0,0.0,0.0,0.0,0.0,542,Middle,Healthy
U26625,2024-08-01,2024,8,August,21,18-24,Female,Bachelor,Employed,Salesperson,Asia,5661.88,67942.56,3853.87,46246.44,853.73,0.68,418154.78,0.15,6.15,108.5,Yes,Home,52791.33,120,954.28,0.17,18.09,0.17,765,Middle,Moderate
U26626,2022-10-23,2022,10,October,58,55-64,Female,Master,Employed,Student,Asia,3326.47,39917.64,1215.42,14585.04,2111.05,0.37,89366.7,0.63,2.24,73.53,No,None,0.0,0,0.0,0.0,0.0,0.0,824,Lower-Middle,Healthy
U26627,2022-08-03,2022,8,August,18,18-24,Male,Other,Unemployed,Salesperson,Europe,3570.48,42845.76,1445.74,17348.88,-1077.07,0.4,251220.78,-0.3,5.86,173.77,Yes,Car,143652.75,300,3201.81,0.9,26.71,0.9,555,Lower-Middle,Needs Attention
U26628,2023-02-11,2023,2,February,39,35-44,Male,Master,Self-employed,Doctor,North America,500.0,6000.0,254.12,3049.44,-2808.81,0.51,23539.55,-5.62,3.92,92.63,Yes,Education,121416.95,120,3054.69,6.11,28.36,6.11,820,Low,Needs Attention
U26629,2024-09-05,2024,9,September,68,65+,Male,Bachelor,Employed,Student,North America,2356.89,28282.68,1668.96,20027.52,687.93,0.71,86686.22,0.29,3.06,51.94,No,None,0.0,0,0.0,0.0,0.0,0.0,398,Lower-Middle,Needs Attention
U26630,2022-07-25,2022,7,July,34,25-34,Male,Master,Student,Teacher,North America,3361.81,40341.72,1704.87,20458.44,1656.94,0.51,78666.94,0.49,1.95,46.14,No,None,0.0,0,0.0,0.0,0.0,0.0,479,Lower-Middle,Moderate
U26631,2024-10-30,2024,10,October,23,18-24,Female,High School,Unemployed,Accountant,Europe,6481.08,77772.96,4133.7,49604.4,2347.38,0.64,46857.95,0.36,0.6,11.34,No,None,0.0,0,0.0,0.0,0.0,0.0,323,Upper-Middle,Moderate
U26632,2023-07-21,2023,7,July,58,55-64,Female,Master,Employed,Doctor,Other,6949.74,83396.88,6225.97,74711.64,723.77,0.9,392773.2,0.1,4.71,63.09,No,None,0.0,0,0.0,0.0,0.0,0.0,647,Upper-Middle,Needs Attention
U26633,2023-10-26,2023,10,October,57,55-64,Male,Bachelor,Self-employed,Teacher,Asia,5498.49,65981.88,3964.63,47575.56,-2537.26,0.72,350097.03,-0.46,5.31,88.31,Yes,Business,110879.22,36,4071.12,0.74,19.12,0.74,745,Middle,Needs Attention
U26634,2024-06-17,2024,6,June,31,25-34,Female,Bachelor,Employed,Unemployed,Other,1200.52,14406.24,554.45,6653.4,646.07,0.46,24889.46,0.54,1.73,44.89,No,None,0.0,0,0.0,0.0,0.0,0.0,390,Low,Healthy
U26635,2025-03-05,2025,3,March,67,65+,Male,Bachelor,Unemployed,Salesperson,Europe,6203.82,74445.84,5212.06,62544.72,991.76,0.84,160634.72,0.16,2.16,30.82,No,None,0.0,0,0.0,0.0,0.0,0.0,753,Upper-Middle,Needs Attention
U26636,2023-10-26,2023,10,October,31,25-34,Female,Bachelor,Self-employed,Salesperson,North America,3780.91,45370.92,1934.5,23214.0,1846.41,0.51,325973.46,0.49,7.18,168.51,No,None,0.0,0,0.0,0.0,0.0,0.0,701,Lower-Middle,Moderate
U26637,2023-03-09,2023,3,March,34,25-34,Male,High School,Self-employed,Doctor,Africa,5915.71,70988.52,2364.94,28379.28,3550.77,0.4,514215.58,0.6,7.24,217.43,No,None,0.0,0,0.0,0.0,0.0,0.0,359,Middle,Healthy
U26638,2023-08-14,2023,8,August,42,35-44,Female,Bachelor,Self-employed,Accountant,Other,3998.68,47984.16,3122.1,37465.2,-2053.35,0.78,174019.12,-0.51,3.63,55.74,Yes,Home,377325.33,240,2929.93,0.73,7.02,0.73,772,Lower-Middle,Needs Attention
U26639,2023-08-13,2023,8,August,23,18-24,Female,Master,Self-employed,Salesperson,North America,2900.14,34801.68,1097.8,13173.6,-6128.2,0.38,142237.12,-2.11,4.09,129.57,Yes,Car,433797.05,300,7930.54,2.73,21.84,2.73,420,Lower-Middle,Needs Attention
U26640,2022-01-24,2022,1,January,50,45-54,Male,Master,Employed,Salesperson,North America,4243.34,50920.08,2472.32,29667.84,1771.02,0.58,508590.57,0.42,9.99,205.71,No,None,0.0,0,0.0,0.0,0.0,0.0,337,Middle,Moderate
U26641,2021-09-16,2021,9,September,55,55-64,Female,Bachelor,Self-employed,Doctor,Europe,1932.19,23186.28,1144.22,13730.64,787.97,0.59,229714.81,0.41,9.91,200.76,No,None,0.0,0,0.0,0.0,0.0,0.0,380,Low,Moderate
U26642,2024-08-08,2024,8,August,51,45-54,Male,PhD,Employed,Salesperson,Other,3152.1,37825.2,1674.35,20092.2,1477.75,0.53,177308.14,0.47,4.69,105.9,No,None,0.0,0,0.0,0.0,0.0,0.0,747,Lower-Middle,Moderate
U26643,2024-08-05,2024,8,August,42,35-44,Male,Master,Employed,Teacher,Europe,6162.43,73949.16,4980.94,59771.28,1181.49,0.81,275381.37,0.19,3.72,55.29,No,None,0.0,0,0.0,0.0,0.0,0.0,610,Upper-Middle,Needs Attention
U26644,2021-12-04,2021,12,December,54,45-54,Female,High School,Employed,Doctor,North America,2131.87,25582.44,1267.79,15213.48,864.08,0.59,60177.92,0.41,2.35,47.47,No,None,0.0,0,0.0,0.0,0.0,0.0,397,Lower-Middle,Moderate
U26645,2024-11-15,2024,11,November,62,55-64,Male,Master,Self-employed,Doctor,Other,5944.5,71334.0,3067.98,36815.76,2876.52,0.52,628443.38,0.48,8.81,204.84,No,None,0.0,0,0.0,0.0,0.0,0.0,443,Middle,Moderate
U26646,2024-08-14,2024,8,August,32,25-34,Female,Bachelor,Employed,Salesperson,North America,4901.33,58815.96,3818.58,45822.96,-2304.0,0.78,127738.62,-0.47,2.17,33.45,Yes,Education,193629.88,300,3386.75,0.69,20.87,0.69,323,Middle,Needs Attention
U26647,2021-07-29,2021,7,July,38,35-44,Male,Bachelor,Employed,Teacher,North America,1710.29,20523.48,1361.5,16338.0,-5870.88,0.8,103520.76,-3.43,5.04,76.03,Yes,Business,266826.84,60,6219.67,3.64,14.08,3.64,488,Low,Needs Attention
U26648,2023-12-27,2023,12,December,32,25-34,Female,Master,Self-employed,Teacher,Africa,2130.6,25567.2,1586.48,19037.76,-2369.52,0.74,203229.49,-1.11,7.95,128.1,Yes,Home,125253.04,240,2913.64,1.37,27.8,1.37,645,Lower-Middle,Needs Attention
U26649,2022-12-17,2022,12,December,45,45-54,Female,Bachelor,Unemployed,Salesperson,Europe,7373.34,88480.08,3170.06,38040.72,4203.28,0.43,478644.63,0.57,5.41,150.99,No,None,0.0,0,0.0,0.0,0.0,0.0,516,Upper-Middle,Healthy
U26650,2021-10-12,2021,10,October,32,25-34,Male,PhD,Employed,Driver,Africa,6979.79,83757.48,2912.24,34946.88,4067.55,0.42,249414.56,0.58,2.98,85.64,No,None,0.0,0,0.0,0.0,0.0,0.0,552,Upper-Middle,Healthy
U26651,2022-12-02,2022,12,December,58,55-64,Other,Bachelor,Student,Unemployed,Africa,1803.13,21637.56,1003.75,12045.0,-2464.78,0.56,61750.24,-1.37,2.85,61.52,Yes,Car,325411.37,240,3264.16,1.81,10.57,1.81,553,Low,Needs Attention
U26652,2023-08-27,2023,8,August,42,35-44,Other,High School,Employed,Salesperson,Asia,500.0,6000.0,386.78,4641.36,113.22,0.77,5647.26,0.23,0.94,14.6,No,None,0.0,0,0.0,0.0,0.0,0.0,661,Low,Needs Attention
U26653,2025-03-29,2025,3,March,19,18-24,Female,High School,Employed,Engineer,Other,3699.51,44394.12,1635.66,19627.92,-36347.34,0.44,163574.26,-9.82,3.68,100.01,Yes,Car,427108.73,12,38411.19,10.38,14.31,10.38,482,Lower-Middle,Needs Attention
U26654,2025-05-11,2025,5,May,57,55-64,Female,Master,Self-employed,Student,North America,1234.41,14812.92,522.65,6271.8,711.76,0.42,30961.79,0.58,2.09,59.24,No,None,0.0,0,0.0,0.0,0.0,0.0,618,Low,Healthy
U26655,2022-11-07,2022,11,November,57,55-64,Male,Master,Self-employed,Student,Europe,4688.45,56261.4,1471.89,17662.68,3216.56,0.31,233001.23,0.69,4.14,158.3,No,None,0.0,0,0.0,0.0,0.0,0.0,646,Middle,Healthy
U26656,2021-07-28,2021,7,July,33,25-34,Male,Master,Employed,Unemployed,Asia,2637.45,31649.4,2111.82,25341.84,525.63,0.8,11759.71,0.2,0.37,5.57,No,None,0.0,0,0.0,0.0,0.0,0.0,793,Lower-Middle,Needs Attention
U26657,2022-05-18,2022,5,May,43,35-44,Male,Master,Employed,Engineer,Africa,2900.75,34809.0,1339.38,16072.56,1561.37,0.46,86709.75,0.54,2.49,64.74,No,None,0.0,0,0.0,0.0,0.0,0.0,393,Lower-Middle,Healthy
U26658,2023-10-26,2023,10,October,20,18-24,Male,PhD,Employed,Driver,Asia,4992.94,59915.28,3551.29,42615.48,1441.65,0.71,363751.03,0.29,6.07,102.43,No,None,0.0,0,0.0,0.0,0.0,0.0,746,Middle,Needs Attention
U26659,2022-12-22,2022,12,December,62,55-64,Male,Bachelor,Unemployed,Student,Other,3572.66,42871.92,2851.9,34222.8,-1853.59,0.8,232404.41,-0.52,5.42,81.49,Yes,Car,302477.57,360,2574.35,0.72,9.64,0.72,761,Lower-Middle,Needs Attention
U26660,2025-07-09,2025,7,July,21,18-24,Male,PhD,Unemployed,Doctor,Other,6345.89,76150.68,4411.47,52937.64,-1156.46,0.7,98833.5,-0.18,1.3,22.4,Yes,Education,98562.99,60,3090.88,0.49,28.37,0.49,425,Upper-Middle,Needs Attention
U26661,2023-11-24,2023,11,November,64,55-64,Male,Bachelor,Unemployed,Unemployed,North America,5556.97,66683.64,3794.83,45537.96,-16923.4,0.68,333445.7,-3.05,5.0,87.87,Yes,Business,219266.36,12,18685.54,3.36,4.15,3.36,428,Middle,Needs Attention
U26662,2022-11-12,2022,11,November,66,65+,Male,PhD,Self-employed,Teacher,Africa,3001.3,36015.6,2207.28,26487.36,794.02,0.74,111907.37,0.26,3.11,50.7,No,None,0.0,0,0.0,0.0,0.0,0.0,841,Lower-Middle,Needs Attention
U26663,2022-01-19,2022,1,January,24,18-24,Male,Other,Student,Teacher,Other,7308.28,87699.36,4722.87,56674.44,-2857.94,0.65,226480.8,-0.39,2.58,47.95,Yes,Car,445785.36,240,5443.35,0.74,13.69,0.74,649,Upper-Middle,Needs Attention
U26664,2025-06-26,2025,6,June,28,25-34,Female,Master,Self-employed,Driver,Asia,1708.14,20497.68,887.9,10654.8,820.24,0.52,141554.64,0.48,6.91,159.43,No,None,0.0,0,0.0,0.0,0.0,0.0,607,Low,Moderate
U26665,2022-11-30,2022,11,November,32,25-34,Female,PhD,Unemployed,Doctor,Europe,1751.0,21012.0,757.66,9091.92,993.34,0.43,32943.3,0.57,1.57,43.48,No,None,0.0,0,0.0,0.0,0.0,0.0,826,Low,Healthy
U26666,2022-04-28,2022,4,April,47,45-54,Male,Bachelor,Employed,Student,Other,3012.95,36155.4,2148.47,25781.64,864.48,0.71,252680.05,0.29,6.99,117.61,No,None,0.0,0,0.0,0.0,0.0,0.0,662,Lower-Middle,Needs Attention
U26667,2021-11-18,2021,11,November,27,25-34,Male,PhD,Employed,Doctor,Asia,7323.49,87881.88,5509.29,66111.48,1814.2,0.75,252777.46,0.25,2.88,45.88,No,None,0.0,0,0.0,0.0,0.0,0.0,645,Upper-Middle,Needs Attention
U26668,2025-06-29,2025,6,June,25,25-34,Female,Master,Employed,Unemployed,Asia,3222.71,38672.52,1238.87,14866.44,1983.84,0.38,108956.42,0.62,2.82,87.95,No,None,0.0,0,0.0,0.0,0.0,0.0,693,Lower-Middle,Healthy
U26669,2021-10-12,2021,10,October,54,45-54,Female,PhD,Self-employed,Engineer,Europe,4965.41,59584.92,2945.72,35348.64,-1780.89,0.59,259000.64,-0.36,4.35,87.92,Yes,Car,430538.81,360,3800.58,0.77,10.07,0.77,842,Middle,Needs Attention
U26670,2023-01-15,2023,1,January,69,65+,Male,PhD,Unemployed,Accountant,Asia,3867.28,46407.36,3259.28,39111.36,-10161.97,0.84,23169.11,-2.63,0.5,7.11,Yes,Education,249930.3,24,10769.97,2.78,3.25,2.78,697,Lower-Middle,Needs Attention
